0.146946   0.1475   0.183043   0.0075   0.54   0.1   4   2   236   56   0.123408   0.117921   0.149364   0.104391   0.123034   -0.00132418   0.0084042   27.4829   9.23991   57.9889   134.472   303.418
0.146946   0.1475   0.183636   0.0075   0.55   0.1   4   2   236   56   0.123409   0.117936   0.149827   0.10747   0.123037   -0.00132082   0.00853913   27.4971   9.15206   57.8592   134.431   303.446
0.146909   0.1475   0.18065   0.008   0.5   0.1   4   2   236   56   0.123375   0.117851   0.147501   0.10468   0.123002   -0.0013327   0.00786788   27.4101   9.62208   58.5527   134.256   303.186
0.146909   0.1475   0.181251   0.008   0.51   0.1   4   2   236   56   0.123377   0.117868   0.147968   0.107906   0.123005   -0.00132885   0.00800172   27.427   9.52172   58.4046   134.217   303.222
0.146909   0.1475   0.18185   0.008   0.52   0.1   4   2   236   56   0.123378   0.117885   0.148434   0.110828   0.123007   -0.00132514   0.00813585   27.4433   9.42472   58.2614   134.177   303.256
0.146909   0.1475   0.182447   0.008   0.53   0.1   4   2   236   56   0.123379   0.117902   0.1489   0.113417   0.12301   -0.00132156   0.00827027   27.4588   9.33092   58.1229   134.136   303.287
0.146909   0.1475   0.183043   0.008   0.54   0.1   4   2   236   56   0.12338   0.117918   0.149364   0.115654   0.123013   -0.00131809   0.00840495   27.4737   9.24016   57.9889   134.095   303.316
0.146909   0.1475   0.183636   0.008   0.55   0.1   4   2   236   56   0.123381   0.117933   0.149827   0.117527   0.123015   -0.00131473   0.00853988   27.4879   9.1523   57.8592   134.053   303.344
0.146872   0.1475   0.18065   0.0085   0.5   0.1   4   2   236   56   0.123347   0.117847   0.147501   0.11124   0.122981   -0.00132658   0.00786862   27.401   9.62236   58.5527   133.882   303.086
0.146872   0.1475   0.181251   0.0085   0.51   0.1   4   2   236   56   0.123349   0.117865   0.147968   0.113363   0.122983   -0.00132275   0.00800246   27.4179   9.52199   58.4045   133.842   303.122
0.146872   0.1475   0.18185   0.0085   0.52   0.1   4   2   236   56   0.12335   0.117882   0.148434   0.115048   0.122986   -0.00131905   0.0081366   27.4342   9.42498   58.2614   133.8   303.155
0.146872   0.1475   0.182447   0.0085   0.53   0.1   4   2   236   56   0.123351   0.117899   0.1489   0.116301   0.122989   -0.00131547   0.00827102   27.4497   9.33117   58.1229   133.758   303.185
0.146872   0.1475   0.183043   0.0085   0.54   0.1   4   2   236   56   0.123353   0.117915   0.149364   0.117136   0.122991   -0.00131201   0.00840571   27.4646   9.24041   57.9889   133.715   303.214
0.146872   0.1475   0.183636   0.0085   0.55   0.1   4   2   236   56   0.123354   0.11793   0.149827   0.117568   0.122994   -0.00130866   0.00854065   27.4789   9.15254   57.8592   133.671   303.241
0.146835   0.1475   0.18065   0.009   0.5   0.1   4   2   236   56   0.12332   0.117844   0.147501   0.113616   0.122959   -0.00132048   0.00786937   27.392   9.62264   58.5527   133.505   302.985
0.146835   0.1475   0.181251   0.009   0.51   0.1   4   2   236   56   0.123321   0.117862   0.147968   0.114487   0.122962   -0.00131666   0.00800322   27.409   9.52226   58.4045   133.463   303.02
0.146835   0.1475   0.18185   0.009   0.52   0.1   4   2   236   56   0.123322   0.117879   0.148434   0.114906   0.122965   -0.00131296   0.00813736   27.4253   9.42525   58.2613   133.419   303.053
0.146835   0.1475   0.182447   0.009   0.53   0.1   4   2   236   56   0.123324   0.117895   0.1489   0.1149   0.122967   -0.00130939   0.00827178   27.4408   9.33143   58.1229   133.375   303.083
0.146835   0.1475   0.183043   0.009   0.54   0.1   4   2   236   56   0.123325   0.117911   0.149364   0.114498   0.12297   -0.00130594   0.00840647   27.4557   9.24065   57.9889   133.331   303.111
0.146835   0.1475   0.183636   0.009   0.55   0.1   4   2   236   56   0.123326   0.117927   0.149827   0.11373   0.122973   -0.0013026   0.00854142   27.47   9.15278   57.8592   133.286   303.137
0.156987   0.1575   0.192897   0.0065   0.5   0.1   4   2   236   56   0.131829   0.12585   0.157501   0.0707519   0.131409   -0.00154055   0.00896839   27.4382   9.62124   58.5527   135.353   303.479
0.156987   0.1575   0.193539   0.0065   0.51   0.1   4   2   236   56   0.13183   0.125869   0.158   0.0716581   0.131412   -0.00153614   0.00912097   27.4552   9.5209   58.4046   135.32   303.517
0.156987   0.1575   0.194179   0.0065   0.52   0.1   4   2   236   56   0.131832   0.125888   0.158498   0.0732087   0.131415   -0.00153188   0.0092739   27.4714   9.42393   58.2614   135.285   303.553
0.156987   0.1575   0.194817   0.0065   0.53   0.1   4   2   236   56   0.131833   0.125905   0.158995   0.0752993   0.131418   -0.00152776   0.00942714   27.4869   9.33015   58.1229   135.25   303.586
0.156987   0.1575   0.195452   0.0065   0.54   0.1   4   2   236   56   0.131834   0.125922   0.15949   0.0778187   0.131421   -0.00152378   0.00958069   27.5017   9.23941   57.9889   135.214   303.618
0.156987   0.1575   0.196086   0.0065   0.55   0.1   4   2   236   56   0.131835   0.125939   0.159985   0.0806588   0.131423   -0.00151993   0.00973453   27.5159   9.15158   57.8592   135.177   303.647
0.156948   0.1575   0.192897   0.007   0.5   0.1   4   2   236   56   0.131799   0.125847   0.157501   0.0795813   0.131386   -0.00153352   0.00896921   27.4287   9.62152   58.5527   134.991   303.382
0.156948   0.1575   0.193539   0.007   0.51   0.1   4   2   236   56   0.1318   0.125866   0.158   0.0824889   0.131389   -0.00152912   0.0091218   27.4457   9.52118   58.4046   134.956   303.42
0.156948   0.1575   0.194179   0.007   0.52   0.1   4   2   236   56   0.131802   0.125884   0.158498   0.0857454   0.131392   -0.00152487   0.00927473   27.4619   9.42419   58.2614   134.919   303.455
0.156948   0.1575   0.194817   0.007   0.53   0.1   4   2   236   56   0.131803   0.125902   0.158995   0.089227   0.131395   -0.00152076   0.00942798   27.4774   9.33041   58.1229   134.882   303.487
0.156948   0.1575   0.195452   0.007   0.54   0.1   4   2   236   56   0.131804   0.125919   0.15949   0.0928273   0.131398   -0.00151679   0.00958153   27.4922   9.23966   57.9889   134.844   303.518
0.156948   0.1575   0.196086   0.007   0.55   0.1   4   2   236   56   0.131805   0.125935   0.159985   0.0964581   0.131401   -0.00151295   0.00973538   27.5065   9.15182   57.8592   134.806   303.547
0.156908   0.1575   0.192897   0.0075   0.5   0.1   4   2   236   56   0.131769   0.125844   0.157501   0.0966703   0.131364   -0.00152652   0.00897004   27.4193   9.6218   58.5527   134.625   303.285
0.156908   0.1575   0.193539   0.0075   0.51   0.1   4   2   236   56   0.131771   0.125863   0.158   0.100489   0.131367   -0.00152213   0.00912263   27.4363   9.52145   58.4046   134.588   303.321
0.156908   0.1575   0.194179   0.0075   0.52   0.1   4   2   236   56   0.131772   0.125881   0.158498   0.104279   0.131369   -0.00151789   0.00927557   27.4525   9.42446   58.2614   134.55   303.356
0.156908   0.1575   0.194817   0.0075   0.53   0.1   4   2   236   56   0.131773   0.125899   0.158995   0.10796   0.131372   -0.00151379   0.00942882   27.468   9.33066   58.1229   134.511   303.388
0.156908   0.1575   0.195452   0.0075   0.54   0.1   4   2   236   56   0.131775   0.125916   0.15949   0.111469   0.131375   -0.00150982   0.00958238   27.4829   9.23991   57.9889   134.472   303.418
0.156908   0.1575   0.196086   0.0075   0.55   0.1   4   2   236   56   0.131776   0.125932   0.159985   0.114756   0.131378   -0.00150599   0.00973623   27.4971   9.15206   57.8592   134.431   303.446
0.156869   0.1575   0.192897   0.008   0.5   0.1   4   2   236   56   0.13174   0.12584   0.157501   0.111777   0.131341   -0.00151953   0.00897087   27.4101   9.62208   58.5527   134.256   303.186
0.156869   0.1575   0.193539   0.008   0.51   0.1   4   2   236   56   0.131741   0.125859   0.158   0.115222   0.131344   -0.00151515   0.00912347   27.427   9.52172   58.4046   134.217   303.222
0.156869   0.1575   0.194179   0.008   0.52   0.1   4   2   236   56   0.131742   0.125878   0.158498   0.118342   0.131347   -0.00151091   0.00927641   27.4433   9.42472   58.2614   134.177   303.256
0.156869   0.1575   0.194817   0.008   0.53   0.1   4   2   236   56   0.131744   0.125895   0.158995   0.121107   0.13135   -0.00150682   0.00942967   27.4588   9.33092   58.1229   134.136   303.287
0.156869   0.1575   0.195452   0.008   0.54   0.1   4   2   236   56   0.131745   0.125912   0.15949   0.123494   0.131352   -0.00150287   0.00958323   27.4737   9.24016   57.9889   134.095   303.316
0.156869   0.1575   0.196086   0.008   0.55   0.1   4   2   236   56   0.131746   0.125929   0.159985   0.125495   0.131355   -0.00149904   0.00973709   27.4879   9.1523   57.8592   134.053   303.344
0.156829   0.1575   0.192897   0.0085   0.5   0.1   4   2   236   56   0.13171   0.125837   0.157501   0.118782   0.131318   -0.00151255   0.00897172   27.401   9.62236   58.5527   133.882   303.086
0.156829   0.1575   0.193539   0.0085   0.51   0.1   4   2   236   56   0.131711   0.125856   0.158   0.121049   0.131321   -0.00150818   0.00912433   27.4179   9.52199   58.4045   133.842   303.122
0.156829   0.1575   0.194179   0.0085   0.52   0.1   4   2   236   56   0.131713   0.125874   0.158498   0.122848   0.131324   -0.00150396   0.00927727   27.4342   9.42498   58.2614   133.8   303.155
0.156829   0.1575   0.194817   0.0085   0.53   0.1   4   2   236   56   0.131714   0.125892   0.158995   0.124186   0.131327   -0.00149988   0.00943053   27.4497   9.33117   58.1229   133.758   303.185
0.156829   0.1575   0.195452   0.0085   0.54   0.1   4   2   236   56   0.131715   0.125909   0.15949   0.125077   0.13133   -0.00149594   0.0095841   27.4646   9.24041   57.9889   133.715   303.214
0.156829   0.1575   0.196086   0.0085   0.55   0.1   4   2   236   56   0.131717   0.125925   0.159985   0.125539   0.131333   -0.00149212   0.00973796   27.4789   9.15254   57.8592   133.671   303.241
0.15679   0.1575   0.192897   0.009   0.5   0.1   4   2   236   56   0.13168   0.125834   0.157501   0.121319   0.131296   -0.0015056   0.00897257   27.392   9.62264   58.5527   133.505   302.985
0.15679   0.1575   0.193539   0.009   0.51   0.1   4   2   236   56   0.131682   0.125852   0.158   0.122249   0.131299   -0.00150124   0.00912519   27.409   9.52226   58.4045   133.463   303.02
0.15679   0.1575   0.194179   0.009   0.52   0.1   4   2   236   56   0.131683   0.125871   0.158498   0.122697   0.131301   -0.00149703   0.00927813   27.4253   9.42525   58.2613   133.419   303.053
0.15679   0.1575   0.194817   0.009   0.53   0.1   4   2   236   56   0.131685   0.125888   0.158995   0.12269   0.131304   -0.00149296   0.0094314   27.4408   9.33143   58.1229   133.375   303.083
0.15679   0.1575   0.195452   0.009   0.54   0.1   4   2   236   56   0.131686   0.125905   0.15949   0.12226   0.131307   -0.00148902   0.00958497   27.4557   9.24065   57.9889   133.331   303.111
0.15679   0.1575   0.196086   0.009   0.55   0.1   4   2   236   56   0.131687   0.125922   0.159985   0.121441   0.13131   -0.00148521   0.00973884   27.47   9.15278   57.8592   133.286   303.137
0.166955   0.1675   0.205145   0.0065   0.5   0.1   4   2   236   56   0.140199   0.133841   0.167501   0.0752441   0.139753   -0.00174238   0.0101434   27.4382   9.62124   58.5527   135.353   303.479
0.166955   0.1675   0.205827   0.0065   0.51   0.1   4   2   236   56   0.1402   0.133861   0.168032   0.0762078   0.139756   -0.0017374   0.010316   27.4552   9.5209   58.4046   135.32   303.517
0.166955   0.1675   0.206508   0.0065   0.52   0.1   4   2   236   56   0.140202   0.13388   0.168561   0.0778569   0.139759   -0.00173258   0.0104889   27.4714   9.42393   58.2614   135.285   303.553
0.166955   0.1675   0.207186   0.0065   0.53   0.1   4   2   236   56   0.140203   0.133899   0.169089   0.0800802   0.139762   -0.00172792   0.0106622   27.4869   9.33015   58.1229   135.25   303.586
0.166955   0.1675   0.207862   0.0065   0.54   0.1   4   2   236   56   0.140204   0.133917   0.169617   0.0827596   0.139765   -0.00172342   0.0108359   27.5017   9.23941   57.9889   135.214   303.618
0.166955   0.1675   0.208536   0.0065   0.55   0.1   4   2   236   56   0.140206   0.133935   0.170142   0.08578   0.139768   -0.00171906   0.0110099   27.5159   9.15158   57.8592   135.177   303.647
0.166913   0.1675   0.205145   0.007   0.5   0.1   4   2   236   56   0.140167   0.133837   0.167501   0.0846341   0.139728   -0.00173444   0.0101443   27.4287   9.62152   58.5527   134.991   303.382
0.166913   0.1675   0.205827   0.007   0.51   0.1   4   2   236   56   0.140169   0.133857   0.168032   0.0877263   0.139732   -0.00172946   0.0103169   27.4457   9.52118   58.4046   134.956   303.42
0.166913   0.1675   0.206508   0.007   0.52   0.1   4   2   236   56   0.14017   0.133877   0.168561   0.0911896   0.139735   -0.00172465   0.0104899   27.4619   9.42419   58.2614   134.919   303.455
0.166913   0.1675   0.207186   0.007   0.53   0.1   4   2   236   56   0.140172   0.133896   0.169089   0.0948922   0.139738   -0.00172001   0.0106632   27.4774   9.33041   58.1229   134.882   303.487
0.166913   0.1675   0.207862   0.007   0.54   0.1   4   2   236   56   0.140173   0.133914   0.169617   0.0987211   0.139741   -0.00171551   0.0108369   27.4922   9.23966   57.9889   134.844   303.518
0.166913   0.1675   0.208536   0.007   0.55   0.1   4   2   236   56   0.140174   0.133931   0.170142   0.102582   0.139744   -0.00171117   0.0110109   27.5065   9.15182   57.8592   134.806   303.547
0.166871   0.1675   0.205145   0.0075   0.5   0.1   4   2   236   56   0.140136   0.133834   0.167501   0.102808   0.139704   -0.00172651   0.0101453   27.4193   9.6218   58.5527   134.625   303.285
0.166871   0.1675   0.205827   0.0075   0.51   0.1   4   2   236   56   0.140137   0.133854   0.168032   0.106869   0.139707   -0.00172155   0.0103178   27.4363   9.52145   58.4046   134.588   303.321
0.166871   0.1675   0.206508   0.0075   0.52   0.1   4   2   236   56   0.140139   0.133873   0.168561   0.1109   0.13971   -0.00171675   0.0104908   27.4525   9.42446   58.2614   134.55   303.356
0.166871   0.1675   0.207186   0.0075   0.53   0.1   4   2   236   56   0.14014   0.133892   0.169089   0.114815   0.139713   -0.00171212   0.0106641   27.468   9.33066   58.1229   134.511   303.388
0.166871   0.1675   0.207862   0.0075   0.54   0.1   4   2   236   56   0.140141   0.13391   0.169617   0.118546   0.139716   -0.00170763   0.0108378   27.4829   9.23991   57.9889   134.472   303.418
0.166871   0.1675   0.208536   0.0075   0.55   0.1   4   2   236   56   0.140143   0.133928   0.170142   0.122042   0.139719   -0.00170329   0.0110118   27.4971   9.15206   57.8592   134.431   303.446
0.166829   0.1675   0.205145   0.008   0.5   0.1   4   2   236   56   0.140104   0.13383   0.167501   0.118874   0.13968   -0.00171861   0.0101462   27.4101   9.62208   58.5527   134.256   303.186
0.166829   0.1675   0.205827   0.008   0.51   0.1   4   2   236   56   0.140106   0.13385   0.168032   0.122538   0.139683   -0.00171365   0.0103188   27.427   9.52172   58.4046   134.217   303.222
0.166829   0.1675   0.206508   0.008   0.52   0.1   4   2   236   56   0.140107   0.13387   0.168561   0.125856   0.139686   -0.00170887   0.0104918   27.4433   9.42472   58.2614   134.177   303.256
0.166829   0.1675   0.207186   0.008   0.53   0.1   4   2   236   56   0.140108   0.133888   0.169089   0.128796   0.139689   -0.00170424   0.0106651   27.4588   9.33092   58.1229   134.136   303.287
0.166829   0.1675   0.207862   0.008   0.54   0.1   4   2   236   56   0.14011   0.133907   0.169617   0.131335   0.139692   -0.00169977   0.0108388   27.4737   9.24016   57.9889   134.095   303.316
0.166829   0.1675   0.208536   0.008   0.55   0.1   4   2   236   56   0.140111   0.133924   0.170142   0.133463   0.139695   -0.00169544   0.0110128   27.4879   9.1523   57.8592   134.053   303.344
0.166787   0.1675   0.205145   0.0085   0.5   0.1   4   2   236   56   0.140073   0.133827   0.167501   0.126324   0.139656   -0.00171072   0.0101472   27.401   9.62236   58.5527   133.882   303.086
0.166787   0.1675   0.205827   0.0085   0.51   0.1   4   2   236   56   0.140074   0.133847   0.168032   0.128734   0.139659   -0.00170578   0.0103198   27.4179   9.52199   58.4045   133.842   303.122
0.166787   0.1675   0.206508   0.0085   0.52   0.1   4   2   236   56   0.140075   0.133866   0.168561   0.130648   0.139662   -0.001701   0.0104927   27.4342   9.42498   58.2614   133.8   303.155
0.166787   0.1675   0.207186   0.0085   0.53   0.1   4   2   236   56   0.140077   0.133885   0.169089   0.132071   0.139665   -0.00169639   0.0106661   27.4497   9.33117   58.1229   133.758   303.185
0.166787   0.1675   0.207862   0.0085   0.54   0.1   4   2   236   56   0.140078   0.133903   0.169617   0.133018   0.139668   -0.00169193   0.0108398   27.4646   9.24041   57.9889   133.715   303.214
0.166787   0.1675   0.208536   0.0085   0.55   0.1   4   2   236   56   0.14008   0.13392   0.170142   0.13351   0.139671   -0.00168761   0.0110138   27.4789   9.15254   57.8592   133.671   303.241
0.166745   0.1675   0.205145   0.009   0.5   0.1   4   2   236   56   0.140041   0.133823   0.167501   0.129022   0.139632   -0.00170286   0.0101481   27.392   9.62264   58.5527   133.505   302.985
0.166745   0.1675   0.205827   0.009   0.51   0.1   4   2   236   56   0.140043   0.133843   0.168032   0.130011   0.139635   -0.00169792   0.0103207   27.409   9.52226   58.4045   133.463   303.02
0.166745   0.1675   0.206508   0.009   0.52   0.1   4   2   236   56   0.140044   0.133862   0.168561   0.130487   0.139638   -0.00169316   0.0104937   27.4253   9.42525   58.2613   133.419   303.053
0.166745   0.1675   0.207186   0.009   0.53   0.1   4   2   236   56   0.140045   0.133881   0.169089   0.13048   0.139641   -0.00168856   0.0106671   27.4408   9.33143   58.1229   133.375   303.083
0.166745   0.1675   0.207862   0.009   0.54   0.1   4   2   236   56   0.140047   0.133899   0.169617   0.130023   0.139644   -0.0016841   0.0108408   27.4557   9.24065   57.9889   133.331   303.111
0.166745   0.1675   0.208536   0.009   0.55   0.1   4   2   236   56   0.140048   0.133917   0.170142   0.129152   0.139647   -0.0016798   0.0110148   27.47   9.15278   57.8592   133.286   303.137
0.176922   0.1775   0.217392   0.0065   0.5   0.1   4   2   236   56   0.148569   0.141831   0.177502   0.0797363   0.148096   -0.00195664   0.0113907   27.4382   9.62124   58.5527   135.353   303.479
0.176922   0.1775   0.218116   0.0065   0.51   0.1   4   2   236   56   0.148571   0.141853   0.178064   0.0807575   0.148099   -0.00195104   0.0115845   27.4552   9.5209   58.4046   135.32   303.517
0.176922   0.1775   0.218837   0.0065   0.52   0.1   4   2   236   56   0.148572   0.141873   0.178625   0.0825051   0.148102   -0.00194563   0.0117787   27.4714   9.42393   58.2614   135.285   303.553
0.176922   0.1775   0.219555   0.0065   0.53   0.1   4   2   236   56   0.148573   0.141893   0.179184   0.0848611   0.148106   -0.0019404   0.0119734   27.4869   9.33015   58.1229   135.25   303.586
0.176922   0.1775   0.220272   0.0065   0.54   0.1   4   2   236   56   0.148575   0.141912   0.179743   0.0877005   0.148109   -0.00193534   0.0121684   27.5017   9.23941   57.9889   135.214   303.618
0.176922   0.1775   0.220986   0.0065   0.55   0.1   4   2   236   56   0.148576   0.141931   0.1803   0.0909012   0.148112   -0.00193045   0.0123638   27.5159   9.15158   57.8592   135.177   303.647
0.176878   0.1775   0.217392   0.007   0.5   0.1   4   2   236   56   0.148535   0.141828   0.177502   0.0896869   0.14807   -0.00194772   0.0113917   27.4287   9.62152   58.5527   134.991   303.382
0.176878   0.1775   0.218116   0.007   0.51   0.1   4   2   236   56   0.148537   0.141849   0.178064   0.0929637   0.148074   -0.00194213   0.0115855   27.4457   9.52118   58.4046   134.956   303.42
0.176878   0.1775   0.218837   0.007   0.52   0.1   4   2   236   56   0.148539   0.14187   0.178625   0.0966337   0.148077   -0.00193673   0.0117798   27.4619   9.42419   58.2614   134.919   303.455
0.176878   0.1775   0.219555   0.007   0.53   0.1   4   2   236   56   0.14854   0.141889   0.179184   0.100557   0.14808   -0.00193151   0.0119744   27.4774   9.33041   58.1229   134.882   303.487
0.176878   0.1775   0.220272   0.007   0.54   0.1   4   2   236   56   0.148541   0.141909   0.179743   0.104615   0.148083   -0.00192647   0.0121694   27.4922   9.23966   57.9889   134.844   303.518
0.176878   0.1775   0.220986   0.007   0.55   0.1   4   2   236   56   0.148543   0.141927   0.1803   0.108707   0.148086   -0.00192158   0.0123648   27.5065   9.15182   57.8592   134.806   303.547
0.176833   0.1775   0.217392   0.0075   0.5   0.1   4   2   236   56   0.148502   0.141824   0.177502   0.108946   0.148045   -0.00193882   0.0113928   27.4193   9.6218   58.5527   134.625   303.285
0.176833   0.1775   0.218116   0.0075   0.51   0.1   4   2   236   56   0.148504   0.141845   0.178064   0.113249   0.148048   -0.00193324   0.0115866   27.4363   9.52145   58.4046   134.588   303.321
0.176833   0.1775   0.218837   0.0075   0.52   0.1   4   2   236   56   0.148505   0.141866   0.178625   0.117521   0.148051   -0.00192786   0.0117808   27.4525   9.42446   58.2614   134.55   303.356
0.176833   0.1775   0.219555   0.0075   0.53   0.1   4   2   236   56   0.148507   0.141886   0.179184   0.121669   0.148055   -0.00192265   0.0119755   27.468   9.33066   58.1229   134.511   303.388
0.176833   0.1775   0.220272   0.0075   0.54   0.1   4   2   236   56   0.148508   0.141905   0.179743   0.125623   0.148058   -0.00191761   0.0121705   27.4829   9.23991   57.9889   134.472   303.418
0.176833   0.1775   0.220986   0.0075   0.55   0.1   4   2   236   56   0.148509   0.141923   0.1803   0.129328   0.148061   -0.00191274   0.0123659   27.4971   9.15206   57.8592   134.431   303.446
0.176789   0.1775   0.217392   0.008   0.5   0.1   4   2   236   56   0.148469   0.14182   0.177502   0.125971   0.148019   -0.00192994   0.0113938   27.4101   9.62208   58.5527   134.256   303.186
